iata_code,name,latitude,longitude,country,city
,Los Pozuelos De Calatrava Airport,38.91220093,-4.191110134,ES,Los Pozuelos De Calatrava
,R.A.C.C. Heliport,41.38330078,2.108330011,ES,Barcelona
,Aeródromo Requena El Rebollar,39.474701,-1.03444,ES,Requena
,Berga Heliport,42.10559845,1.853330016,ES,Berga
,Alcantarilla Air Base,37.951099,-1.23032,ES,Alcantarilla
LMP,Lampedusa Airport,35.497898,12.6181,IT,Lampedusa
,Robledillo De Mohernando Airport,40.86529922,-3.247780085,ES,Robledillo De Mohernando
,Rozas Airport,43.1169014,-7.47028017,ES,Lugo
LMQ,Marsa Brega Airport,30.37809944,19.57640076,LY,
LMR,Lime Acres Finsch Mine Airport,-28.36009979,23.43910027,ZA,Lime Acres
,Servei D'Evacuació Del Circuit De Catalunya Heliport,41.5719986,2.262029886,ES,
,King Juan Carlos Hospital Heliport,40.340433,-3.86951,ES,Móstoles
LMS,Louisville Winston County Airport,33.14619827,-89.0625,US,Louisville
,Son Bonet Airport,39.59889984,2.702780008,ES,Mallorca Island
,San Enrique Airport,38.73080063,-4.313059807,ES,Almodóvar del Campo
,Sangüesa Airport,42.56560135,-1.284719944,ES,Sangüesa
,San Luis Airport,39.86220169,4.258329868,ES,Menorca Island
LMT,Crater Lake-Klamath Regional Airport,42.156101,-121.733002,US,Klamath Falls
,Hospital San Pau Heliport,41.41350174,2.171960115,ES,Barcelona
,Sotos Airport,40.20420074,-2.143889904,ES,Sotos
LMU,Letung Airport,2.964167,105.754444,ID,Bukit Padi
LMY,Lake Murray Airport,-7.00992012,141.4940033,PG,Lake Murray
,Servei Generals Del Circuit De Catalunya Heliport,41.57400131,2.257159948,ES,Barcelona
,Matilla De Los Caños Airport,41.5306015,-4.925000191,ES,Valladolid
,Morante Airport,39.03689957,-6.690559864,ES,Badajoz
,Tomás Fernández Espada Airport,36.87179344,-5.648775101,ES,Villamartin
,El Tietar Airport,40.2439003,-4.794439793,ES,La Iglesuela
LMZ,Palma Airport,-10.7506,40.4702,MZ,Palma
,Sant Martí De Sescorts Heliport,42.01549911,2.319250107,ES,
LNA,Palm Beach County Park Airport,26.59300041,-80.08509827,US,West Palm Beach
,Santo Tome Del Puerto Airport,41.20420074,-3.594719887,ES,Segovia
,Tremp Heliport,42.16939926,0.892777979,ES,Tremp
,Torre Picasso Heliport,40.44982914,-3.693144321,ES,Madrid
,Tirviá Heliport,42.51879883,1.242310047,ES,Tirvia
,Torozos Airport,41.78530121,-4.864729881,ES,Valladolid
,Ullastrell-Teresa Vilá Heliport,41.52429962,1.971580029,ES,Ullastrell
,El Carrascal Airport,41.8246994,-4.893060207,ES,Valladolid
LNB,Lamen Bay Airport,-16.58419991,168.1589966,VU,Lamen Bay
LNC,Lengbati Airport,-6.384611111,147.3686389,PG,
,Aeródromo Virgen de La Estrella,38.42055556,-6.356944444,ES,Zafra
,Villaframil Airport,43.55250168,-7.087779999,ES,Lugo
,Vielha Heliport,42.70439911,0.796945989,ES,Vielha
,Viso del Marqués Airport,38.50559998,-3.426150084,ES,Viso del Marqués
,Vilaller Heliport,42.30469894,0.713056028,ES,
LND,Hunt Field,42.81520081,-108.7300034,US,Lander
LNE,Lonorore Airport,-15.86559963,168.1719971,VU,Lonorore
LNF,Munbil Airport,-4.855941,141.220165,PG,
LNG,Lese Airport,-8.2799,146.2765,PG,Lese
LNH,Lake Nash Airport,-20.9807,137.9178,AU,Alpurrurulam
,Moussoulens Air Base,43.279701,2.20885,FR,Moussoulens
,Aérodrome privé de Soucelles,47.580399,-0.412269,FR,Soucelles
,Aérodrome du Plan-de-Dieu - Orange,44.18,4.91889,FR,Plan-de-Dieu
LNI,Lonely Air Station,70.91069794,-153.2420044,US,Lonely
LNJ,Lintsang Airfield,23.73810005,100.0250015,CN,Lincang
,Compiègne Margny Airfield,49.434399,2.80611,FR,
,Eu Mers Le Treport Airfield,50.069199,1.42667,FR,
,Laon - Chambry Airfield,49.595798,3.63167,FR,Laon
,Aérodrome de Péronne Saint-Quentin,49.8685,3.02958,FR,Péronne/Saint-Quentin
,Soissons-Cuffies Airport,49.40000153,3.316999912,FR,Soissons-Cuffies
,Aérodrome de Nangis Les Loges,48.596199,3.00679,FR,Nangis/Les Loges
,Argentan Airfield,48.710602,0.003889,FR,
,Dunkerque les Moeres Airfield,51.0406,2.55028,FR,
,Aérodrome de La Flèche - Thorée-les-Pins,47.692778,0.001944,FR,La Flèche
,Berck sur Mer Airfield,50.4231,1.59194,FR,Berck sur Mer
,Conde/Noireau Airport,48.891701,-0.501944,FR,
,Aérodrome de Bagnoles - Couterne,48.545799,-0.387444,FR,Bagnoles-de-l'Orne
,Rethel Airfield,49.481899,4.36472,FR,
LNK,Lincoln Airport,40.85100174,-96.75920105,US,Lincoln
,Montdidier Airfield,49.6731,2.56917,FR,
,Aérodrome de Falaise-Mont d'Eraines,48.9272,-0.144722,FR,
LNL,Longnan Chengzhou Airport,33.788,105.797,CN,Longnan
,Aérodrome de Vauville,49.624199,-1.82917,FR,
LNM,Langimar Airport,-7.223138889,146.2270833,PG,
,Aérodrome de Villerupt,49.4114,5.89056,FR,Villerupt
,Aérodrome de Mortagne Au Perche,48.540298,0.533889,FR,Mortagne
,Aérodrome d'Amiens-Glisy,49.873004,2.387074,FR,Amiens/Glisy
LNN,Lake County Executive Airport,41.683998,-81.389702,US,Willoughby
,Cazaux (BA 120) Air Base,44.53329849,-1.125,FR,Cazaux (La Teste-de-Buch)
LNO,Leonora Airport,-28.87809944,121.3150024,AU,Leonora
LNP,Lonesome Pine Airport,36.98749924,-82.52999878,US,Wise
,Toulouse-Francazal (BA 101) Air Base,43.54560089,1.367499948,FR,Toulouse/Francazal
LNQ,Loani Airport,-10.5815,150.5931,PG,Loani
LNR,Tri-County Regional Airport,43.21170044,-90.18160248,US,Lone Rock
LNS,Lancaster Airport,40.12170029,-76.2960968,US,Lancaster
,Aérodrome de Saint-Junien,45.903301,0.92,FR,Poitiers
LNV,Londolovit Airport,-3.043610096,152.6289978,PG,Londolovit
LNX,Smolensk North Airport,54.824,32.025,RU,Smolensk
,Mont-de-Marsan (BA 118) Air Base,43.911701,-0.5075,FR,Mont-de-Marsan
LNY,Lanai Airport,20.78560066,-156.951004,US,Lanai City
LNZ,Linz Hörsching Airport,48.2332,14.1875,AT,Linz
LOA,Lorraine Airport,-18.99329948,139.9069977,AU,
,Aérodrome de Muret - Lherm,43.448898,1.26333,FR,Muret/Lherm
,Biscarrosse Parentis Airport,44.36940002,-1.13056004,FR,Muret
LOB,San Rafael Airport,-32.81420135,-70.646698,CL,Los Andes
LOC,Lock Airport,-33.5442009,135.6929932,AU,Lock
,Ancien Aérodrome de Brive-La Roche,45.150799,1.469202,FR,Brive-la-Gaillarde
LOD,Longana Airport,-15.30669975,167.9669952,VU,Longana
LOE,Loei Airport,17.43910027,101.7220001,TH,
LOF,Loen Airport,7.7575,168.2357,MH,Loen Island
,Aérodrome de Châtellerault-Targé,46.781399,0.551944,FR,
,Aérodrome de Bagnères de Luchon,42.799999,0.6,FR,
LOH,Camilo Ponce Enriquez Airport,-3.99589,-79.371902,EC,La Toma (Catamayo)
,Aérodrome d'Andernos,44.755,-1.065,FR,Andernos-les-Bains
,Aérodrome de Guéret Saint-Laurent,46.17667,1.95444,FR,Cahors
,Figeac Livernon Airport,44.6733017,1.789170027,FR,Cahors
,Aérodrome de Saint-Girons - Antichan,43.007801,1.10315,FR,Saint-Girons/Antichan
,Arcachon-La Teste-de-Buch Airport,44.596401,-1.11083,FR,Arcachon/La Teste-de-Buch
LOI,Helmuth Baungarten Airport,-27.15999985,-49.54249954,BR,Lontras
,Jonzac Neulles Airport,45.48419952,-0.421389014,FR,Albi
LOK,Lodwar Airport,3.121969938,35.6086998,KE,Lodwar
,Toulouse-Lasbordes Airport,43.587832,1.498507,FR,Toulouse/Lasbordes
,Millau-Larzac Airfield,43.9893,3.183,FR,Millau/Larzac
,Nogaro Airport,43.769699,-0.032778,FR,
,Oloron Herrere Airport,43.16469955,-0.560277998,FR,Millau
,Pons Avy Airport,45.57,-0.515,FR,
,Graulhet-Montdragon Airport,43.77109909,2.010829926,FR,Graulhet/Montdragon
LOL,Derby Field,40.06639862,-118.5650024,US,Lovelock
,Bordeaux Léognan Saucats Airport,44.700298,-0.595556,FR,Bordeaux-Saucats
,Thouars Airport,46.961899,-0.152778,FR,
,Ussel-Thalamy Airport,45.53469849,2.423890114,FR,Ussel/Thalamy
,Villefranche De Rouergue Airport,44.36999893,2.028059959,FR,Rodez
,Villeneuve-sur-Lot Airport,44.39690018,0.758889019,FR,Villeneuve-sur-Lot
,Castelsarrasin Moissac Airport,44.0868988,1.128329992,FR,Rodez
LOM,Francisco Primo de Verdad y Ramos Airport,21.2581,-101.9441,MX,Lagos de Moreno
,Mimizan Airport,44.145928,-1.16432,FR,Mimizan
,Aire-sur-l'Adour Airport,43.70940018,-0.245278001,FR,Aire-sur-Adour
,Aérodrome Morin - Védrines,44.0257,1.37804,FR,Montauban
,Montendre Marcillac Airport,45.2743988,-0.45222199,FR,Royan
,Égletons Airport,45.42139816,2.068890095,FR,Royan
,Ste Foy La Grande Airport,44.85359955,0.176667005,FR,Royan
,Gaillac Lisle Sur Tarn Airport,43.88389969,1.875560045,FR,Gaillac
,Auch-Lamothe Airport,43.687801,0.601667,FR,Auch/Lamothe
,Libourne-Artigues-de-Lussac Airport,44.982498,-0.134722,FR,Libourne/Artigues-de-Lussac
,Pamiers-Les Pujols Airport,43.09059906,1.695829988,FR,Pamiers/Les Pujols
,Soulac Sur Mer Airport,45.49499893,-1.082219958,FR,Pamiers
,Loudun Airport,47.03720093,0.101388998,FR,Pamiers
,Marmande-Virazeil Airport,44.49890137,0.200514004,FR,Marmande/Virazeil
LOO,Laghouat Airport,33.76440048,2.928339958,DZ,Laghouat
,Bordeaux Souge Air Base,44.851093,-0.805493,FR,Bordeaux
,St Pierre d'Oléron Airfield,45.959202,-1.31611,FR,
,Castelnau Magnoac Airport,43.27939987,0.521667004,FR,Rochefort
,La Réole Floudes Airport,44.56809998,-0.056111,FR,Rochefort
,Sarlat Domme Airfield,44.793301,1.24472,FR,
,Aérodrome de Tarbes Laloubère,43.216099,0.078611,FR,Tarbes
,Lesparre St Laurent Medoc Airport,45.19779968,-0.882221997,FR,Rochefort
,Couhé Vérac Airfield,46.2728,0.190556,FR,
,Chauvigny Airfield,46.583599,0.6425,FR,
,Fumel Montayral Airport,44.46360016,1.007779956,FR,Rochefort
,Bordeaux Yvrac Airport,44.87720108,-0.479167014,FR,Rochefort
,Condat sur Vézère,45.099998,1.217,FR,Condat sur Vézère
,Belle Ile Airport,47.3266983,-3.198329926,FR,Rochefort
,Dinan - Trélivan Airport,48.44440079,-2.101389885,FR,Dinan
,Ouessant Airport,48.46319962,-5.063580036,FR,Ushant
,Pontivy Airport,48.05849838,-2.921829939,FR,Pontivy
,Amboise Dierre Airport,47.3414,0.9425,FR,Amboise
,Argenton Sur Creuse Airfield,46.596901,1.6025,FR,
,Aubigny-sur-Nère Airport,47.480556,2.394167,FR,Aubigny-sur-Nère
,Briare Chatillon Airport,47.614399,2.78194,FR,
,Châteauroux Villers Airfield,46.8419,1.62111,FR,
,Issoudun Le Fay Airfield,46.888599,2.04139,FR,
,Le Blanc Airport,46.62080002,1.087499976,FR,Pontivy
,Montargis Vimory Airport,47.96060181,2.685830116,FR,Pontivy
,Tours Sorigny Airport,47.26750183,0.701111019,FR,Pontivy
,St Malo St Serva Airfield,48.613602,-1.97361,FR,
,Pouilly Maconge Airport,47.221401,4.56111,FR,Pouilly
,Quiberon Airport,47.48220062,-3.099999905,FR,Pontivy
,Redon Bains-sur-Oust Airport,47.69940186,-2.03666997,FR,Redon
,Guiscriff Scaer Airport,48.05250168,-3.664720058,FR,Guiscriff
,Til Châtel Airfield,47.547501,5.21194,FR,Til Châtel
,Bar Le Duc Airfield,48.868301,5.18583,FR,Bar Le Duc
,Gray St Adrien Airfield,47.432023,5.619518,FR,Gray St Adrien
,Saulieu Liernais Airfield,47.239399,4.26583,FR,
,Nancy Azelot Airfield,48.5928,6.24111,FR,
LOP,Lombok International Airport,-8.757322,116.276675,ID,Mataram
,Nancy Malzeville Glider Field,48.7244,6.20778,FR,
,Buno Bonnevaux Airfield,48.351101,2.42556,FR,
,Mantes Chérence Airfield,49.078899,1.68972,FR,
,St André De L'eure Airfield,48.898602,1.25056,FR,
,Enghien Moisselles Airfield,49.046398,2.35306,FR,
,La Ferté Gaucher Airfield,48.755798,3.27667,FR,
,Château-Thierry - Belleau Airfield,49.0672,3.35694,FR,
,Ancenis Airport,47.40810013,-1.17750001,FR,Ancenis
,Joinville Mussey Airfield,48.386101,5.145,FR,
,Fontenay Le Comte Airfield,46.441399,-0.792778,FR,
,Bailleau Armenonville Airfield,48.5158,1.64,FR,
,Lamotte Beuvron Airfield,47.6567,1.98917,FR,
,Brienne-le-Château Airport,48.42979813,4.482220173,FR,Brienne-le-Château
,Pithiviers Airfield,48.1572,2.1925,FR,
,La Ferté Alais Airfield,48.498652,2.338867,FR,
,Bar Sur Seine Airfield,48.066898,4.41361,FR,
,Neufchâteau Airfield,48.362499,5.72139,FR,
,Châteauneuf Sur Cher Airfield,46.871101,2.37694,FR,
,Vierzon Méreau Airfield,47.194698,2.06667,FR,
,Montaigu St Georges Airfield,46.933102,-1.32556,FR,
,Tournus Cuisery Airfield,46.562801,4.97667,FR,
,Étrépagny Airfield,49.306099,1.63861,FR,
,Sézanne St Rémy Airfield,48.710602,3.76417,FR,Sézanne
LOQ,Lobatse Airport,-25.1981,25.7139,BW,Lobatse
,Mulhouse-Habsheim Airport,47.74129868,7.432209969,FR,Mulhouse/Habsheim
,Strasbourg Neuhof Airfield,48.554401,7.77806,FR,
,Arbois Airfield,46.919998,5.76,FR,
,Avallon Airport,47.50310135,3.89944005,FR,Colmar
,Beaune-Challanges Airport,47.005901,4.89342,FR,Beaune/Challanges
,Belfort Chaux Airport,47.70220184,6.832499981,FR,Colmar
,Cosne Sur Loire Airport,47.36059952,2.919440031,FR,Colmar
,Dijon Darois Airfield,47.386902,4.94806,FR,Colmar
LOR,Lowe AHP (Fort Rucker) Heliport,31.35580063,-85.75119781,US,Fort Rucker Ozark
,Joigny Airport,47.99219894,3.39222002,FR,Joigny
,Lons Le Saulnier Courlaoux Airfield,46.676102,5.47111,FR,
,Montceau Les Mines Airfield,46.604198,4.33389,FR,
,Paray Le Monial Airfield,46.466381,4.133798,FR,
,Pont Sur Yonne Airfield,48.289172,3.247912,FR,
,St Florentin Cheu Airfield,47.98019,3.775583,FR,
,Semur En Auxois Airfield,47.481899,4.34417,FR,Semur En Auxois
,Doncourt Les Conflans Airfield,49.152802,5.93278,FR,
,Longuyon Villette Airfield,49.484402,5.57278,FR,
,Sarrebourg Buhl Airfield,48.717087,7.074805,FR,
,Sarreguemines Neunkirch Airfield,49.128101,7.10833,FR,
,Thionville Yutz Airport,49.354698,6.20139,FR,
,Verdun-Le Rozelier Airfield,49.122398,5.46905,FR,Verdun
,Champagnole Crotenay Airport,46.76440048,5.820829868,FR,Verdun
,St Dié Remomeix Airport,48.26720047,7.008609772,FR,Verdun
,Nuits St Georges Airport,47.14310074,4.969170094,FR,Verdun
,Issoire Le Broc Airport,45.51499939,3.267499924,FR,Issoire
,Pérouges - Meximieux Airport,45.86970139,5.187220097,FR,Verdun
,Pierrelatte Airport,44.39889908,4.718060017,FR,Verdun
,Romans - Saint-Paul Airport,45.06610107,5.103330135,FR,Verdun
,Ruoms Airport,44.445301,4.33389,FR,Ruoms
,St Chamond L'horme Airport,45.49309921,4.535560131,FR,Verdun
,Vienne Reventin Airport,45.464199,4.82944,FR,
,Morestel Airport,45.687801,5.45361,FR,
,Lyon Corbas Airport,45.65420151,4.913609982,FR,Verdun
,Langogne - Lespéron Airport,44.70640182,3.888329983,FR,Verdun
LOS,Murtala Muhammed International Airport,6.577370167,3.321160078,NG,Lagos
,Bellegarde-Vouvray Airport,46.12419891,5.806109905,FR,Verdun
LOT,Lewis University Airport,41.6072998,-88.09619904,US,Chicago/Romeoville
LOU,Bowman Field,38.22800064,-85.66369629,US,Louisville
,Saint-Flour-Coltines Airport,45.07640076,2.993609905,FR,Saint-Flour/Coltines
,Brioude Beaumont Airport,45.32500076,3.35916996,FR,Brioude
,Bourg-Ceyzériat Airport,46.20090103,5.292029858,FR,Bourg/Ceyzériat
,Ambert Le Poyet Airport,45.51689911,3.746390104,FR,Bourg
LOV,Monclova International Airport,26.9557,-101.470001,MX,
,Villefranche-Tarare Airport,45.919983,4.634931,FR,Villefranche/Tarare
,Belleville Villié Morgon Airport,46.14279938,4.714719772,FR,Villefranche
,Lapalisse - Périgny Airport,46.25389862,3.588609934,FR,Villefranche
,Moulins-Montbeugny Airport,46.5345993,3.423719883,FR,Moulins/Montbeugny
,Sallanches Airport,45.95389938,6.63917017,FR,Moulins
,Belvès St Pardoux Airport,44.78250122,0.958889008,FR,Moulins
,Condom Valence Sur Baise Airport,43.91030121,0.387221992,FR,Moulins
,Saint-Affrique-Belmont Airport,43.82329941,2.745280027,FR,Saint-Affrique/Belmont
,Cassagnes-Bégonhès Airport,44.17779922,2.515000105,FR,Cassagnes-Bégonhès
,Chalais Airport,45.26810074,0.016944,FR,Moulins
,Aérodrome de Ribérac-Tourette,45.238667,0.264798,FR,Ribérac
,Rion Des Landes Airport,43.91579819,-0.949167013,FR,Moulins
,St Gaudens Montrejeau Airport,43.10860062,0.620278001,FR,Moulins
,Montaudran Airport,43.56890106,1.480829954,FR,Montaudran
,Altiport de Peyresourde Balestas,42.796902,0.435556,FR,
,Revel Montgey Airport,43.48139954,1.980000019,FR,Moulins
,Saint Inglevert,50.8826083,1.735756878,FR,
,Toulouse Bourg St Bernard Airport,43.61220169,1.725280046,FR,Moulins
,Vendays Montalivet Airport,45.38059998,-1.115829945,FR,Moulins
,Itxassou Airport,43.33750153,-1.422219992,FR,Moulins
,St Jean D'angély Airport,45.96640015,-0.525277972,FR,Moulins
,Chaumont-Semoutiers Airport,48.0863,5.04902,FR,Chaumont/Semoutiers
,Mauléon Airport,46.90280151,-0.697777987,FR,Mauléon
,Clamecy Airport,47.43830109,3.50861001,FR,Moulins
,Corlier Altiport,46.040531,5.494537,FR,Moulins
,Altiport de La Motte Chalancon,44.4958,5.40285,FR,
,Aubenasson Airport,44.69449997,5.151110172,FR,Moulins
,Cazeres Palaminy Airport,43.20220184,1.051110029,FR,Moulins
,Marennes Le Bournet Airport,45.82500076,-1.076670051,FR,Moulins
LOW,Louisa County Airport/Freeman Field,38.00979996,-77.9701004,US,Louisa
,Chailley Airport,48.080715,3.71423721,FR,Metz-Nancy/Lorraine
LOY,Loyengalani Airport,2.75,36.71699905,KE,Loyengalani
,Soissons - Courmelles Airport,49.34579849,3.284169912,FR,Angers
,Tours Le Louroux Airport,47.15000153,0.712777972,FR,Angers
,Lurcy-Lévis Airport,46.71360016,2.945899963,FR,Lurcy-Lévis
,Aérodrome de Lasclaveries,43.425278,-0.286944,FR,Lasclaveries
,Chambley-Bussières Air Base,49.025501,5.87607,FR,Chambley
,Albertville Airfield,45.627201,6.32972,FR,Albertville
LOZ,London-Corbin Airport/Magee Field,37.0821991,-84.0848999,US,London
LPA,Gran Canaria Airport,27.93190002,-15.38659954,ES,Gran Canaria Island
,Sollières Sardières Airport,45.25640106,6.801390171,FR,Calvi
,Saint-Jean-en-Royans Airport,45.027802,5.31,FR,
LPB,El Alto International Airport,-16.51329994,-68.19229889,BO,La Paz / El Alto
,Ghisonaccia Alzitone Airport,42.05500031,9.401940346,FR,Figari/Sud Corse
,St Jean D'avelanne Airport,45.51670074,5.680560112,FR,Figari/Sud Corse
LPC,Lompoc Airport,34.66559982,-120.4680023,US,Lompoc
,Lyon Brindas Airport,45.7117,4.69778,FR,
,St Galmier Airfield,45.607201,4.30583,FR,
LPD,La Pedrera Airport,-1.32861,-69.5797,CO,La Pedrera
,La Tour Du Pin Airfield,45.560001,5.38472,FR,
LPE,La Primavera Airport,3.733333,-76.216667,CO,Costa Rica
,Aérodrome de Corte,42.2919,9.189,FR,Corte
LPE,La Primavera Airport,5.4776,-70.4212,CO,La Primavera
,Belley - Peyrieu Airport,45.695,5.69278,FR,
,Aérodrome de St Claude Pratz,46.388901,5.77222,FR,
LPF,Liupanshui Yuezhao Airport,26.609417,104.979,CN,Liupanshui
LPG,La Plata Airport,-34.9722,-57.8947,AR,La Plata
LPI,Linköping City Airport,58.40620041,15.68050003,SE,Linköping
LPJ,Armando Schwarck Airport,6.578050137,-66.81690216,VE,Guayabal
,Chambéry-Challes-les-Eaux Airport,45.56110001,5.975759983,FR,Chambéry/Challes-les-Eaux
,Grenoble Le Versoud Airport,45.2192,5.84972,FR,
,Chalon-Champforgeuil Airport,46.8260994,4.817629814,FR,Chalon/Champforgueil
LPK,Lipetsk Airport,52.70280075,39.53779984,RU,Lipetsk
LPL,Liverpool John Lennon Airport,53.33359909,-2.849720001,GB,Liverpool
,Aérodrome d'Oyonnax-Arbent,46.279202,5.6675,FR,
LPM,Lamap Airport,-16.4611228,167.829253,VU,Lamap
,Aérodrome de Mâcon-Charnay,46.295101,4.79577,FR,Mâcon/Charnay
LPN,Leron Plains Airport,-6.3917,146.3434,PG,Leron Plains
LPO,La Porte Municipal Airport,41.57249832,-86.73449707,US,La Porte
LPP,Lappeenranta Airport,61.044601,28.144743,FI,Lappeenranta
,Aérodrome de Montélimar - Ancône,44.583599,4.74056,FR,
,Aérodrome de Saint-Rambert-d'Albon,45.2561,4.82583,FR,
LPQ,Luang Phabang International Airport,19.89730072,102.1610031,LA,Luang Phabang
,Montluçon-Domérat Airport,46.352501,2.57049,FR,Montluçon/Domérat
LPS,Lopez Island Airport,48.48389816,-122.9380035,US,Lopez
LPT,Lampang Airport,18.27090073,99.5042038,TH,
LPU,Long Apung Airport,1.704486,114.970297,ID,Long Apung-Borneo Island
LPX,Liepāja International Airport,56.51750183,21.09690094,LV,Liepāja
LPY,Le Puy-Loudes Airport,45.08069992,3.7628901,FR,Le Puy/Loudes
,Aérodrome de Feurs - Chambéon,45.70622,4.19734,FR,
,Aérodrome d'Aix - Les Milles,43.5056,5.36778,FR,Aix en Provence
,Le Luc-Le Cannet Airport,43.38470078,6.387139797,FR,Le Luc/Le Cannet
LQK,Pickens County Airport,34.81000137,-82.70290375,US,Pickens
,Nîmes Courbessac Airport,43.853901,4.41361,FR,Nîmes
,Fayence Glider Field,43.6112,6.69715,FR,Fayence
,Aérodrome de la Montagne Noire,43.407501,1.99028,FR,Revel
LQM,Caucaya Airport,-0.182278,-74.7708,CO,Puerto Leguízamo
,Istres Le Tubé Air Base,43.522701,4.92384,FR,Istres/Le Tubé
LQN,Qala-I-Naw Airport,34.98500061,63.11780167,AF,Qala-I-Naw
LRA,Larisa Air Base,39.650253,22.4655,GR,Larisa
LRB,Leribe Airport,-28.85560036,28.05279922,LS,Leribe
LRD,Laredo International Airport,27.54380035,-99.46160126,US,Laredo
LRE,Longreach Airport,-23.43420029,144.2799988,AU,Longreach
LRF,Little Rock Air Force Base,34.91690063,-92.14969635,US,Jacksonville
LRG,Loralai Airport,30.35549927,68.6135025,PK,Loralai
,Aérodrome d'Alès Cévennes,44.069698,4.14212,FR,Alès/Deaux
